Hero,Stat Context Type,Stat Context Name,Stat,Amount
Reinhardt,Ranked,Season 10,Eliminations,1.0
Reinhardt,Ranked,Season 10,Time Played,280.648351
Reinhardt,Ranked,Season 10,Eliminations - Most in Life,1.0
Reinhardt,Ranked,Season 10,Most Score within one Life,185.18723799999998
Reinhardt,Ranked,Season 10,Deaths,6.0
Reinhardt,Ranked,Season 10,Final Blows,1.0
Reinhardt,Ranked,Season 10,All Damage Done - Most in Life,445.0
Reinhardt,Ranked,Season 10,Games Played,0.360483
Reinhardt,Ranked,Season 10,Games Won,0.360483
Reinhardt,Ranked,Season 10,Score,589.405887
Reinhardt,Ranked,Season 10,All Damage Done,909.999989
Reinhardt,Ranked,Season 10,Kill Streak - Best,1.0
Reinhardt,Ranked,Season 10,Damage Blocked,9906.294678
Reinhardt,Ranked,Season 10,Damage Blocked - Most in Game,9906.294678
Reinhardt,Ranked,Season 10,Earthshatter Kills,1.0
Reinhardt,Ranked,Season 10,Earthshatter Kills - Most in Game,1.0
Reinhardt,Ranked,Season 10,All Damage Done - Most in Game,909.999989
Reinhardt,Ranked,Season 10,Eliminations - Most in Game,1.0
Reinhardt,Ranked,Season 10,Final Blows - Most in Game,1.0
Reinhardt,Ranked,Season 10,Objective Kills,1.0
Reinhardt,Ranked,Season 10,Objective Time,47.424002
Reinhardt,Ranked,Season 10,Objective Kills - Most in Game,1.0
Reinhardt,Ranked,Season 10,Objective Time - Most in Game,47.424002
Reinhardt,Ranked,Season 10,Medals - Silver,0.360483
Reinhardt,Ranked,Season 10,Medals - Gold,0.360483
Reinhardt,Ranked,Season 10,Medals,0.720966
Reinhardt,Ranked,Season 10,Cards,1.0
Reinhardt,Ranked,Season 10,Offensive Assists,1.0
Reinhardt,Ranked,Season 10,Offensive Assists - Most in Game,1.0
Reinhardt,Ranked,Season 10,Hero Damage Done,834.9999889999999
Reinhardt,Ranked,Season 10,Hero Damage Done - Most in Game,834.9999889999999
Reinhardt,Ranked,Season 10,Hero Damage Done - Most in Life,445.0
Reinhardt,Ranked,Season 11,Time Played,5.85789
Reinhardt,Ranked,Season 11,Games Played,0.019005
Reinhardt,Ranked,Season 11,Medals - Silver,0.019005
Reinhardt,Ranked,Season 11,Medals - Gold,0.038011
Reinhardt,Ranked,Season 11,Medals,0.057016
Reinhardt,Ranked,Season 12,Eliminations,14.0
Reinhardt,Ranked,Season 12,Time Played,766.837322
Reinhardt,Ranked,Season 12,Eliminations - Most in Life,7.0
Reinhardt,Ranked,Season 12,Most Score within one Life,512.2982049999999
Reinhardt,Ranked,Season 12,Deaths,11.0
Reinhardt,Ranked,Season 12,Final Blows,3.0
Reinhardt,Ranked,Season 12,All Damage Done - Most in Life,2280.0
Reinhardt,Ranked,Season 12,Games Played,0.8228340000000001
Reinhardt,Ranked,Season 12,Games Won,0.512617
Reinhardt,Ranked,Season 12,Score,1622.5797289999998
Reinhardt,Ranked,Season 12,All Damage Done,6983.229656
Reinhardt,Ranked,Season 12,Kill Streak - Best,7.0
Reinhardt,Ranked,Season 12,Damage Blocked,25243.504366999998
Reinhardt,Ranked,Season 12,Damage Blocked - Most in Game,19134.637611000002
Reinhardt,Ranked,Season 12,Fire Strike Kills,1.0
Reinhardt,Ranked,Season 12,Fire Strike Kills - Most in Game,1.0
Reinhardt,Ranked,Season 12,Earthshatter Kills,1.0
Reinhardt,Ranked,Season 12,Earthshatter Kills - Most in Game,1.0
Reinhardt,Ranked,Season 12,All Damage Done - Most in Game,6687.280418
Reinhardt,Ranked,Season 12,Eliminations - Most in Game,14.0
Reinhardt,Ranked,Season 12,Final Blows - Most in Game,3.0
Reinhardt,Ranked,Season 12,Objective Kills,9.0
Reinhardt,Ranked,Season 12,Objective Time,371.626014
Reinhardt,Ranked,Season 12,Objective Kills - Most in Game,9.0
Reinhardt,Ranked,Season 12,Objective Time - Most in Game,323.114012
Reinhardt,Ranked,Season 12,Turrets Destroyed,2.0
Reinhardt,Ranked,Season 12,Medals - Silver,0.148048
Reinhardt,Ranked,Season 12,Medals - Gold,0.148048
Reinhardt,Ranked,Season 12,Medals,0.296096
Reinhardt,Ranked,Season 12,Offensive Assists,1.0
Reinhardt,Ranked,Season 12,Offensive Assists - Most in Game,1.0
Reinhardt,Ranked,Season 12,Hero Damage Done,4404.872913
Reinhardt,Ranked,Season 12,Hero Damage Done - Most in Game,4154.872913
Reinhardt,Ranked,Season 12,Hero Damage Done - Most in Life,1455.0
Reinhardt,Ranked,Season 12,Barrier Damage Done,2473.828018
Reinhardt,Ranked,Season 12,Barrier Damage Done - Most in Game,2473.828018
Reinhardt,Ranked,Season 12,Assists,11.0
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Eliminations,4.0
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Time Played,498.772391
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Eliminations - Most in Life,2.0
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Most Score within one Life,144.268746
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Deaths,4.0
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Final Blows,3.0
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,All Damage Done - Most in Life,925.0
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Games Played,1.529881
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Games Won,0.924961
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Score,428.205042
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,All Damage Done,2273.2399600000003
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Kill Streak - Best,2.0
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Damage Blocked,7714.753234000001
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Damage Blocked - Most in Game,2200.515325
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Charge Kills,1.0
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Charge Kills - Most in Game,1.0
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,All Damage Done - Most in Game,925.0
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Eliminations - Most in Game,2.0
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Final Blows - Most in Game,1.0
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Objective Kills,1.0
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Objective Time,6.912
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Objective Kills - Most in Game,1.0
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Objective Time - Most in Game,6.912
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Medals - Bronze,0.747225
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Medals - Silver,0.269872
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Medals - Gold,0.739908
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Medals,1.757004
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Cards,1.0
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Hero Damage Done,1347.2399599999999
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Hero Damage Done - Most in Game,378.699997
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Hero Damage Done - Most in Life,378.699997
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Barrier Damage Done,925.0
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Barrier Damage Done - Most in Game,925.0
Reinhardt,Ruleset,Elimination 6v6 Lockout - Ranked 2018,Assists,1.0
Pharah,Unranked,,Eliminations,1381.0
Pharah,Unranked,,Time Played,56199.04885499999
Pharah,Unranked,,Eliminations - Most in Life,20.0
Pharah,Unranked,,Most Score within one Life,1310.577534
Pharah,Unranked,,Deaths,694.0
Pharah,Unranked,,Final Blows,724.0
Pharah,Unranked,,Solo Kills,241.0
Pharah,Unranked,,All Damage Done - Most in Life,7135.563013
Pharah,Unranked,,Games Played,118.15669299999999
Pharah,Unranked,,Games Won,63.311046999999995
Pharah,Unranked,,Score,103335.99270700001
Pharah,Unranked,,Rocket Direct Hits,2871.0
Pharah,Unranked,,Barrage Kills,213.0
Pharah,Unranked,,Weapon Accuracy - Best in Game,0.818182
Pharah,Unranked,,All Damage Done,692915.125906
Pharah,Unranked,,Kill Streak - Best,20.0
Pharah,Unranked,,Rocket Direct Hits - Most in Game,70.0
Pharah,Unranked,,Barrage Kills - Most in Game,8.0
Pharah,Unranked,,All Damage Done - Most in Game,16922.113443000002
Pharah,Unranked,,Eliminations - Most in Game,28.0
Pharah,Unranked,,Final Blows - Most in Game,14.0
Pharah,Unranked,,Objective Kills,506.0
Pharah,Unranked,,Objective Time,2856.929102
Pharah,Unranked,,Objective Kills - Most in Game,15.0
Pharah,Unranked,,Objective Time - Most in Game,108.336005
Pharah,Unranked,,Teleporter Pads Destroyed,2.0
Pharah,Unranked,,Turrets Destroyed,95.0
Pharah,Unranked,,Multikills,12.0
Pharah,Unranked,,Multikill - Best,4.0
Pharah,Unranked,,Environmental Kills,29.0
Pharah,Unranked,,Solo Kills - Most in Game,6.0
Pharah,Unranked,,Medals - Bronze,113.26032
Pharah,Unranked,,Medals - Silver,79.38105999999999
Pharah,Unranked,,Medals - Gold,58.720526
Pharah,Unranked,,Medals,251.361906
Pharah,Unranked,,Cards,14.0
Pharah,Unranked,,Melee Final Blows,1.0
Pharah,Unranked,,Time Spent on Fire,1388.55459
Pharah,Unranked,,Melee Final Blows - Most in Game,1.0
Pharah,Unranked,,Time Spent on Fire - Most in Game,198.510961
Pharah,Unranked,,Hero Damage Done,476715.390917
Pharah,Unranked,,Hero Damage Done - Most in Game,8885.330059
Pharah,Unranked,,Hero Damage Done - Most in Life,4224.656564
Pharah,Unranked,,Barrier Damage Done,191663.035265
Pharah,Unranked,,Barrier Damage Done - Most in Game,9584.46847
Pharah,Unranked,,Assists,628.0
Pharah,VS AI,,Eliminations,12.0
Pharah,VS AI,,Time Played,290.421945
Pharah,VS AI,,Eliminations - Most in Life,9.0
Pharah,VS AI,,Most Score within one Life,627.030936
Pharah,VS AI,,Deaths,1.0
Pharah,VS AI,,Final Blows,5.0
Pharah,VS AI,,Solo Kills,1.0
Pharah,VS AI,,All Damage Done - Most in Life,1293.103418
Pharah,VS AI,,Games Played,1.294401
Pharah,VS AI,,Games Won,1.294401
Pharah,VS AI,,Score,755.32739
Pharah,VS AI,,Rocket Direct Hits,11.0
Pharah,VS AI,,Weapon Accuracy - Best in Game,0.3125
Pharah,VS AI,,All Damage Done,1637.191633
Pharah,VS AI,,Kill Streak - Best,9.0
Pharah,VS AI,,Rocket Direct Hits - Most in Game,11.0
Pharah,VS AI,,All Damage Done - Most in Game,1293.103418
Pharah,VS AI,,Eliminations - Most in Game,9.0
Pharah,VS AI,,Final Blows - Most in Game,5.0
Pharah,VS AI,,Objective Kills,8.0
Pharah,VS AI,,Objective Time,52.879002
Pharah,VS AI,,Objective Kills - Most in Game,6.0
Pharah,VS AI,,Objective Time - Most in Game,52.879002
Pharah,VS AI,,Solo Kills - Most in Game,1.0
Pharah,VS AI,,Medals - Bronze,0.294401
Pharah,VS AI,,Medals,0.294401
Pharah,VS AI,,Hero Damage Done,1317.191633
Pharah,VS AI,,Hero Damage Done - Most in Game,973.1034179999999
Pharah,VS AI,,Hero Damage Done - Most in Life,973.1034179999999
Pharah,VS AI,,Barrier Damage Done,320.0
Pharah,VS AI,,Barrier Damage Done - Most in Game,320.0
Pharah,VS AI,,Assists,7.0
Pharah,Ruleset,CTF,Eliminations,26.0
Pharah,Ruleset,CTF,Time Played,1660.388085
Pharah,Ruleset,CTF,Eliminations - Most in Life,3.0
Pharah,Ruleset,CTF,Most Score within one Life,271.621398
Pharah,Ruleset,CTF,Deaths,24.0
Pharah,Ruleset,CTF,Final Blows,14.0
Pharah,Ruleset,CTF,Solo Kills,3.0
Pharah,Ruleset,CTF,All Damage Done - Most in Life,1237.839806
Pharah,Ruleset,CTF,Games Played,4.224479
Pharah,Ruleset,CTF,Games Won,1.319485
Pharah,Ruleset,CTF,Score,2098.945225
Pharah,Ruleset,CTF,Rocket Direct Hits,41.0
Pharah,Ruleset,CTF,Weapon Accuracy - Best in Game,0.470588
Pharah,Ruleset,CTF,All Damage Done,9065.146461
Pharah,Ruleset,CTF,Kill Streak - Best,3.0
Pharah,Ruleset,CTF,Rocket Direct Hits - Most in Game,16.0
Pharah,Ruleset,CTF,All Damage Done - Most in Game,2716.229267
Pharah,Ruleset,CTF,Eliminations - Most in Game,9.0
Pharah,Ruleset,CTF,Final Blows - Most in Game,8.0
Pharah,Ruleset,CTF,Objective Kills,11.0
Pharah,Ruleset,CTF,Objective Time,24.799001
Pharah,Ruleset,CTF,Objective Kills - Most in Game,4.0
Pharah,Ruleset,CTF,Objective Time - Most in Game,10.48
Pharah,Ruleset,CTF,Turrets Destroyed,8.0
Pharah,Ruleset,CTF,Environmental Kills,1.0
Pharah,Ruleset,CTF,Solo Kills - Most in Game,1.0
Pharah,Ruleset,CTF,Medals - Bronze,3.171561
Pharah,Ruleset,CTF,Medals - Silver,2.16339
Pharah,Ruleset,CTF,Medals - Gold,1.163025
Pharah,Ruleset,CTF,Medals,6.497977
Pharah,Ruleset,CTF,Flag Captures,1.0
Pharah,Ruleset,CTF,Flag Returns,1.0
Pharah,Ruleset,CTF,Hero Damage Done,8060.258884000001
Pharah,Ruleset,CTF,Hero Damage Done - Most in Game,2421.013418
Pharah,Ruleset,CTF,Hero Damage Done - Most in Life,1019.166271
Pharah,Ruleset,CTF,Barrier Damage Done,104.074978
Pharah,Ruleset,CTF,Barrier Damage Done - Most in Game,62.690619999999996
Pharah,Ruleset,CTF,Assists,11.0
Pharah,Ruleset,Elimination,Eliminations,38.0
Pharah,Ruleset,Elimination,Time Played,2313.431539
Pharah,Ruleset,Elimination,Eliminations - Most in Life,3.0
Pharah,Ruleset,Elimination,Most Score within one Life,293.032485
Pharah,Ruleset,Elimination,Deaths,20.0
Pharah,Ruleset,Elimination,Final Blows,21.0
Pharah,Ruleset,Elimination,Solo Kills,15.0
Pharah,Ruleset,Elimination,All Damage Done - Most in Life,1629.331244
Pharah,Ruleset,Elimination,Games Played,8.735387
Pharah,Ruleset,Elimination,Games Won,4.390429
Pharah,Ruleset,Elimination,Score,2667.382042
Pharah,Ruleset,Elimination,Rocket Direct Hits,92.0
Pharah,Ruleset,Elimination,Weapon Accuracy - Best in Game,0.666667
Pharah,Ruleset,Elimination,All Damage Done,18983.849352
Pharah,Ruleset,Elimination,Kill Streak - Best,3.0
Pharah,Ruleset,Elimination,Rocket Direct Hits - Most in Game,13.0
Pharah,Ruleset,Elimination,All Damage Done - Most in Game,1629.331244
Pharah,Ruleset,Elimination,Eliminations - Most in Game,3.0
Pharah,Ruleset,Elimination,Final Blows - Most in Game,2.0
Pharah,Ruleset,Elimination,Turrets Destroyed,4.0
Pharah,Ruleset,Elimination,Multikills,1.0
Pharah,Ruleset,Elimination,Multikill - Best,3.0
Pharah,Ruleset,Elimination,Environmental Kills,4.0
Pharah,Ruleset,Elimination,Solo Kills - Most in Game,2.0
Pharah,Ruleset,Elimination,Medals - Bronze,5.3035559999999995
Pharah,Ruleset,Elimination,Medals - Silver,6.44495
Pharah,Ruleset,Elimination,Medals - Gold,10.149328
Pharah,Ruleset,Elimination,Medals,21.897834
Pharah,Ruleset,Elimination,Time Spent on Fire,18.554117
Pharah,Ruleset,Elimination,Time Spent on Fire - Most in Game,18.554117
Pharah,Ruleset,Elimination,Hero Damage Done,15464.487259
Pharah,Ruleset,Elimination,Hero Damage Done - Most in Game,1293.884159
Pharah,Ruleset,Elimination,Hero Damage Done - Most in Life,1293.884159
Pharah,Ruleset,Elimination,Barrier Damage Done,3315.834088
Pharah,Ruleset,Elimination,Barrier Damage Done - Most in Game,945.780909
Pharah,Ruleset,Elimination,Assists,13.0
Pharah,Ruleset,Mystery Heroes,Eliminations,213.0
Pharah,Ruleset,Mystery Heroes,Time Played,8951.016020000001
Pharah,Ruleset,Mystery Heroes,Eliminations - Most in Life,12.0
Pharah,Ruleset,Mystery Heroes,Most Score within one Life,868.896042
Pharah,Ruleset,Mystery Heroes,Deaths,96.0
Pharah,Ruleset,Mystery Heroes,Final Blows,118.0
Pharah,Ruleset,Mystery Heroes,Solo Kills,40.0
Pharah,Ruleset,Mystery Heroes,All Damage Done - Most in Life,5693.611482
Pharah,Ruleset,Mystery Heroes,Games Played,12.804762
Pharah,Ruleset,Mystery Heroes,Games Won,8.547624
Pharah,Ruleset,Mystery Heroes,Score,14425.433831999999
Pharah,Ruleset,Mystery Heroes,Rocket Direct Hits,438.0
Pharah,Ruleset,Mystery Heroes,Barrage Kills,17.0
Pharah,Ruleset,Mystery Heroes,Weapon Accuracy - Best in Game,1.0
Pharah,Ruleset,Mystery Heroes,All Damage Done,108507.63531700001
Pharah,Ruleset,Mystery Heroes,Kill Streak - Best,12.0
Pharah,Ruleset,Mystery Heroes,Rocket Direct Hits - Most in Game,23.0
Pharah,Ruleset,Mystery Heroes,Barrage Kills - Most in Game,2.0
Pharah,Ruleset,Mystery Heroes,All Damage Done - Most in Game,5693.611482
Pharah,Ruleset,Mystery Heroes,Eliminations - Most in Game,14.0
Pharah,Ruleset,Mystery Heroes,Final Blows - Most in Game,8.0
Pharah,Ruleset,Mystery Heroes,Objective Kills,77.0
Pharah,Ruleset,Mystery Heroes,Objective Time,296.07501099999996
Pharah,Ruleset,Mystery Heroes,Objective Kills - Most in Game,7.0
Pharah,Ruleset,Mystery Heroes,Objective Time - Most in Game,29.2
Pharah,Ruleset,Mystery Heroes,Teleporter Pads Destroyed,1.0
Pharah,Ruleset,Mystery Heroes,Turrets Destroyed,15.0
Pharah,Ruleset,Mystery Heroes,Environmental Kills,5.0
Pharah,Ruleset,Mystery Heroes,Solo Kills - Most in Game,3.0
Pharah,Ruleset,Mystery Heroes,Medals - Bronze,17.276784
Pharah,Ruleset,Mystery Heroes,Medals - Silver,16.836491
Pharah,Ruleset,Mystery Heroes,Medals - Gold,14.797422000000001
Pharah,Ruleset,Mystery Heroes,Medals,48.910698
Pharah,Ruleset,Mystery Heroes,Cards,4.0
Pharah,Ruleset,Mystery Heroes,Time Spent on Fire,201.444389
Pharah,Ruleset,Mystery Heroes,Time Spent on Fire - Most in Game,79.20626
Pharah,Ruleset,Mystery Heroes,Hero Damage Done,74270.85543200001
Pharah,Ruleset,Mystery Heroes,Hero Damage Done - Most in Game,3391.649581
Pharah,Ruleset,Mystery Heroes,Hero Damage Done - Most in Life,3391.649581
Pharah,Ruleset,Mystery Heroes,Barrier Damage Done,30678.575214999997
Pharah,Ruleset,Mystery Heroes,Barrier Damage Done - Most in Game,3267.012061
Pharah,Ruleset,Mystery Heroes,Assists,90.0
Pharah,Ruleset,Duel,Eliminations,1.0
Pharah,Ruleset,Duel,Time Played,178.987559
Pharah,Ruleset,Duel,Eliminations - Most in Life,1.0
Pharah,Ruleset,Duel,Most Score within one Life,17.493325
Pharah,Ruleset,Duel,Deaths,3.0
Pharah,Ruleset,Duel,Final Blows,1.0
Pharah,Ruleset,Duel,Solo Kills,1.0
Pharah,Ruleset,Duel,All Damage Done - Most in Life,200.0
Pharah,Ruleset,Duel,Games Played,0.8316180000000001
Pharah,Ruleset,Duel,Score,17.493325
Pharah,Ruleset,Duel,Rocket Direct Hits,1.0
Pharah,Ruleset,Duel,Weapon Accuracy - Best in Game,0.375
Pharah,Ruleset,Duel,All Damage Done,391.909431
Pharah,Ruleset,Duel,Kill Streak - Best,1.0
Pharah,Ruleset,Duel,Rocket Direct Hits - Most in Game,1.0
Pharah,Ruleset,Duel,All Damage Done - Most in Game,200.0
Pharah,Ruleset,Duel,Eliminations - Most in Game,1.0
Pharah,Ruleset,Duel,Final Blows - Most in Game,1.0
Pharah,Ruleset,Duel,Solo Kills - Most in Game,1.0
Pharah,Ruleset,Duel,Medals - Gold,2.069342
Pharah,Ruleset,Duel,Medals,2.069342
Pharah,Ruleset,Duel,Hero Damage Done,391.909431
Pharah,Ruleset,Duel,Hero Damage Done - Most in Game,200.0
Pharah,Ruleset,Duel,Hero Damage Done - Most in Life,200.0
Pharah,Ruleset,Team Deathmatch,Eliminations,735.0
Pharah,Ruleset,Team Deathmatch,Time Played,21584.104115000002
Pharah,Ruleset,Team Deathmatch,Eliminations - Most in Life,12.0
Pharah,Ruleset,Team Deathmatch,Most Score within one Life,598.623338
Pharah,Ruleset,Team Deathmatch,Deaths,407.0
Pharah,Ruleset,Team Deathmatch,Final Blows,416.0
Pharah,Ruleset,Team Deathmatch,Solo Kills,185.0
Pharah,Ruleset,Team Deathmatch,All Damage Done - Most in Life,3277.103994
Pharah,Ruleset,Team Deathmatch,Games Played,68.771878
Pharah,Ruleset,Team Deathmatch,Games Won,31.72297
Pharah,Ruleset,Team Deathmatch,Score,46618.389033
Pharah,Ruleset,Team Deathmatch,Rocket Direct Hits,1064.0
Pharah,Ruleset,Team Deathmatch,Barrage Kills,77.0
Pharah,Ruleset,Team Deathmatch,Weapon Accuracy - Best in Game,0.8
Pharah,Ruleset,Team Deathmatch,All Damage Done,264458.503127
Pharah,Ruleset,Team Deathmatch,Kill Streak - Best,12.0
Pharah,Ruleset,Team Deathmatch,Rocket Direct Hits - Most in Game,34.0
Pharah,Ruleset,Team Deathmatch,Barrage Kills - Most in Game,5.0
Pharah,Ruleset,Team Deathmatch,All Damage Done - Most in Game,7398.9685819999995
Pharah,Ruleset,Team Deathmatch,Eliminations - Most in Game,19.0
Pharah,Ruleset,Team Deathmatch,Final Blows - Most in Game,14.0
Pharah,Ruleset,Team Deathmatch,Turrets Destroyed,41.0
Pharah,Ruleset,Team Deathmatch,Multikills,2.0
Pharah,Ruleset,Team Deathmatch,Multikill - Best,3.0
Pharah,Ruleset,Team Deathmatch,Environmental Kills,29.0
Pharah,Ruleset,Team Deathmatch,Solo Kills - Most in Game,7.0
Pharah,Ruleset,Team Deathmatch,Medals - Bronze,96.279288
Pharah,Ruleset,Team Deathmatch,Medals - Silver,67.043293
Pharah,Ruleset,Team Deathmatch,Medals - Gold,59.396071
Pharah,Ruleset,Team Deathmatch,Medals,222.718652
Pharah,Ruleset,Team Deathmatch,Cards,16.0
Pharah,Ruleset,Team Deathmatch,Time Spent on Fire,370.490296
Pharah,Ruleset,Team Deathmatch,Time Spent on Fire - Most in Game,107.47615900000001
Pharah,Ruleset,Team Deathmatch,Hero Damage Done,210356.25225
Pharah,Ruleset,Team Deathmatch,Hero Damage Done - Most in Game,5088.418669
Pharah,Ruleset,Team Deathmatch,Hero Damage Done - Most in Life,3277.103994
Pharah,Ruleset,Team Deathmatch,Barrier Damage Done,47031.943243
Pharah,Ruleset,Team Deathmatch,Barrier Damage Done - Most in Game,4022.04311
Pharah,Ruleset,Team Deathmatch,Assists,290.0
Pharah,Ruleset,Deathmatch,Eliminations,13.0
Pharah,Ruleset,Deathmatch,Time Played,547.570488
Pharah,Ruleset,Deathmatch,Eliminations - Most in Life,3.0
Pharah,Ruleset,Deathmatch,Most Score within one Life,231.53343900000002
Pharah,Ruleset,Deathmatch,Deaths,14.0
Pharah,Ruleset,Deathmatch,Final Blows,9.0
Pharah,Ruleset,Deathmatch,Solo Kills,7.0
Pharah,Ruleset,Deathmatch,All Damage Done - Most in Life,1352.205046
Pharah,Ruleset,Deathmatch,Games Played,0.812178
Pharah,Ruleset,Deathmatch,Score,932.1420800000001
Pharah,Ruleset,Deathmatch,Rocket Direct Hits,20.0
Pharah,Ruleset,Deathmatch,Barrage Kills,1.0
Pharah,Ruleset,Deathmatch,Weapon Accuracy - Best in Game,0.425926
Pharah,Ruleset,Deathmatch,All Damage Done,6255.5701070000005
Pharah,Ruleset,Deathmatch,Kill Streak - Best,3.0
Pharah,Ruleset,Deathmatch,Rocket Direct Hits - Most in Game,7.0
Pharah,Ruleset,Deathmatch,Barrage Kills - Most in Game,1.0
Pharah,Ruleset,Deathmatch,All Damage Done - Most in Game,2560.937429
Pharah,Ruleset,Deathmatch,Eliminations - Most in Game,7.0
